id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
3706,74113706,35,JAWA TIMUR,2025-04,THT-KL,LAKI LAKI,128.0,PASIEN,2025
3706,74123706,35,JAWA TIMUR,2025-04,THT-KL,PEREMPUAN,111.0,PASIEN,2025
3707,74133707,35,JAWA TIMUR,2025-04,VCT,LAKI LAKI,0.0,PASIEN,2025
3707,74143707,35,JAWA TIMUR,2025-04,VCT,PEREMPUAN,2.0,PASIEN,2025
3708,74153708,35,JAWA TIMUR,2025-05,ANAK,LAKI LAKI,191.0,PASIEN,2025
3708,74163708,35,JAWA TIMUR,2025-05,ANAK,PEREMPUAN,117.0,PASIEN,2025
3709,74173709,35,JAWA TIMUR,2025-05,ANASTESI,LAKI LAKI,121.0,PASIEN,2025
3709,74183709,35,JAWA TIMUR,2025-05,ANASTESI,PEREMPUAN,125.0,PASIEN,2025
3710,74193710,35,JAWA TIMUR,2025-05,ANDROLOGI,LAKI LAKI,10.0,PASIEN,2025
3710,74203710,35,JAWA TIMUR,2025-05,ANDROLOGI,PEREMPUAN,1.0,PASIEN,2025
3711,74213711,35,JAWA TIMUR,2025-05,ASIH,LAKI LAKI,0.0,PASIEN,2025
3711,74223711,35,JAWA TIMUR,2025-05,ASIH,PEREMPUAN,70.0,PASIEN,2025
3712,74233712,35,JAWA TIMUR,2025-05,BEDAH ONKOLOGI,LAKI LAKI,0.0,PASIEN,2025
3712,74243712,35,JAWA TIMUR,2025-05,BEDAH ONKOLOGI,PEREMPUAN,1.0,PASIEN,2025
3713,74253713,35,JAWA TIMUR,2025-05,BEDAH ORTHOPEDI,LAKI LAKI,271.0,PASIEN,2025
3713,74263713,35,JAWA TIMUR,2025-05,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2025
3714,74273714,35,JAWA TIMUR,2025-05,BEDAH PLASTIK,LAKI LAKI,0.0,PASIEN,2025
3714,74283714,35,JAWA TIMUR,2025-05,BEDAH PLASTIK,PEREMPUAN,1.0,PASIEN,2025
3715,74293715,35,JAWA TIMUR,2025-05,BEDAH SYARAF,LAKI LAKI,120.0,PASIEN,2025
3715,74303715,35,JAWA TIMUR,2025-05,BEDAH SYARAF,PEREMPUAN,173.0,PASIEN,2025
3716,74313716,35,JAWA TIMUR,2025-05,BEDAH UMUM,LAKI LAKI,173.0,PASIEN,2025
3716,74323716,35,JAWA TIMUR,2025-05,BEDAH UMUM,PEREMPUAN,271.0,PASIEN,2025
3717,74333717,35,JAWA TIMUR,2025-05,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2025
3717,74343717,35,JAWA TIMUR,2025-05,BEDAH UROLOGI,PEREMPUAN,112.0,PASIEN,2025
3718,74353718,35,JAWA TIMUR,2025-05,BEDAH VASKULER,LAKI LAKI,23.0,PASIEN,2025
3718,74363718,35,JAWA TIMUR,2025-05,BEDAH VASKULER,PEREMPUAN,23.0,PASIEN,2025
3719,74373719,35,JAWA TIMUR,2025-05,EKSEKUTIF ANAK,LAKI LAKI,13.0,PASIEN,2025
3719,74383719,35,JAWA TIMUR,2025-05,EKSEKUTIF ANAK,PEREMPUAN,10.0,PASIEN,2025
3720,74393720,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,57.0,PASIEN,2025
3720,74403720,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,73.0,PASIEN,2025
3721,74413721,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH SARAF,LAKI LAKI,17.0,PASIEN,2025
3721,74423721,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH SARAF,PEREMPUAN,8.0,PASIEN,2025
3722,74433722,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH UMUM,LAKI LAKI,23.0,PASIEN,2025
3722,74443722,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH UMUM,PEREMPUAN,62.0,PASIEN,2025
3723,74453723,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,20.0,PASIEN,2025
3723,74463723,35,JAWA TIMUR,2025-05,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,10.0,PASIEN,2025
3724,74473724,35,JAWA TIMUR,2025-05,EKSEKUTIF ENDOSKOPI,LAKI LAKI,5.0,PASIEN,2025
3724,74483724,35,JAWA TIMUR,2025-05,EKSEKUTIF ENDOSKOPI,PEREMPUAN,0.0,PASIEN,2025
3725,74493725,35,JAWA TIMUR,2025-05,EKSEKUTIF ESTETIKA,LAKI LAKI,17.0,PASIEN,2025
3725,74503725,35,JAWA TIMUR,2025-05,EKSEKUTIF ESTETIKA,PEREMPUAN,40.0,PASIEN,2025
3726,74513726,35,JAWA TIMUR,2025-05,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,5.0,PASIEN,2025
3726,74523726,35,JAWA TIMUR,2025-05,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,3.0,PASIEN,2025
3727,74533727,35,JAWA TIMUR,2025-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,97.0,PASIEN,2025
3727,74543727,35,JAWA TIMUR,2025-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,150.0,PASIEN,2025
3728,74553728,35,JAWA TIMUR,2025-05,EKSEKUTIF JANTUNG,LAKI LAKI,56.0,PASIEN,2025
3728,74563728,35,JAWA TIMUR,2025-05,EKSEKUTIF JANTUNG,PEREMPUAN,65.0,PASIEN,2025
3729,74573729,35,JAWA TIMUR,2025-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2025
3729,74583729,35,JAWA TIMUR,2025-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,144.0,PASIEN,2025
3730,74593730,35,JAWA TIMUR,2025-05,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,14.0,PASIEN,2025
3730,74603730,35,JAWA TIMUR,2025-05,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,18.0,PASIEN,2025
3731,74613731,35,JAWA TIMUR,2025-05,EKSEKUTIF MATA,LAKI LAKI,24.0,PASIEN,2025
3731,74623731,35,JAWA TIMUR,2025-05,EKSEKUTIF MATA,PEREMPUAN,35.0,PASIEN,2025
3732,74633732,35,JAWA TIMUR,2025-05,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,7.0,PASIEN,2025
3732,74643732,35,JAWA TIMUR,2025-05,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,7.0,PASIEN,2025
3733,74653733,35,JAWA TIMUR,2025-05,EKSEKUTIF PARU,LAKI LAKI,10.0,PASIEN,2025
3733,74663733,35,JAWA TIMUR,2025-05,EKSEKUTIF PARU,PEREMPUAN,14.0,PASIEN,2025
3734,74673734,35,JAWA TIMUR,2025-05,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,3.0,PASIEN,2025
3734,74683734,35,JAWA TIMUR,2025-05,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,4.0,PASIEN,2025
3735,74693735,35,JAWA TIMUR,2025-05,EKSEKUTIF REHAB MEDIK,LAKI LAKI,15.0,PASIEN,2025
3735,74703735,35,JAWA TIMUR,2025-05,EKSEKUTIF REHAB MEDIK,PEREMPUAN,14.0,PASIEN,2025
3736,74713736,35,JAWA TIMUR,2025-05,EKSEKUTIF SARAF,LAKI LAKI,45.0,PASIEN,2025
3736,74723736,35,JAWA TIMUR,2025-05,EKSEKUTIF SARAF,PEREMPUAN,55.0,PASIEN,2025
3737,74733737,35,JAWA TIMUR,2025-05,EKSEKUTIF THT,LAKI LAKI,14.0,PASIEN,2025
3737,74743737,35,JAWA TIMUR,2025-05,EKSEKUTIF THT,PEREMPUAN,11.0,PASIEN,2025
3738,74753738,35,JAWA TIMUR,2025-05,GENERAL CHECKUP,LAKI LAKI,45.0,PASIEN,2025
3738,74763738,35,JAWA TIMUR,2025-05,GENERAL CHECKUP,PEREMPUAN,78.0,PASIEN,2025
3739,74773739,35,JAWA TIMUR,2025-05,GIGI DAN MULUT,LAKI LAKI,176.0,PASIEN,2025
3739,74783739,35,JAWA TIMUR,2025-05,GIGI DAN MULUT,PEREMPUAN,271.0,PASIEN,2025
3740,74793740,35,JAWA TIMUR,2025-05,GIZI,LAKI LAKI,24.0,PASIEN,2025
3740,74803740,35,JAWA TIMUR,2025-05,GIZI,PEREMPUAN,11.0,PASIEN,2025
3741,74813741,35,JAWA TIMUR,2025-05,HEMATOLOGI ONKOLOGI,LAKI LAKI,5.0,PASIEN,2025
3741,74823741,35,JAWA TIMUR,2025-05,HEMATOLOGI ONKOLOGI,PEREMPUAN,1.0,PASIEN,2025
3742,74833742,35,JAWA TIMUR,2025-05,HEMODIALISA,LAKI LAKI,154.0,PASIEN,2025
3742,74843742,35,JAWA TIMUR,2025-05,HEMODIALISA,PEREMPUAN,128.0,PASIEN,2025
3743,74853743,35,JAWA TIMUR,2025-05,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2025
3743,74863743,35,JAWA TIMUR,2025-05,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2025
3744,74873744,35,JAWA TIMUR,2025-05,JANTUNG,LAKI LAKI,271.0,PASIEN,2025
3744,74883744,35,JAWA TIMUR,2025-05,JANTUNG,PEREMPUAN,271.0,PASIEN,2025
3745,74893745,35,JAWA TIMUR,2025-05,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2025
3745,74903745,35,JAWA TIMUR,2025-05,KEBIDANAN/KANDUNGAN,PEREMPUAN,76.0,PASIEN,2025
3746,74913746,35,JAWA TIMUR,2025-05,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2025
3746,74923746,35,JAWA TIMUR,2025-05,KELUARGA BERENCANA,PEREMPUAN,6.0,PASIEN,2025
3747,74933747,35,JAWA TIMUR,2025-05,KULIT DAN KELAMIN,LAKI LAKI,150.0,PASIEN,2025
3747,74943747,35,JAWA TIMUR,2025-05,KULIT DAN KELAMIN,PEREMPUAN,186.0,PASIEN,2025
3748,74953748,35,JAWA TIMUR,2025-05,MATA,LAKI LAKI,254.0,PASIEN,2025
3748,74963748,35,JAWA TIMUR,2025-05,MATA,PEREMPUAN,271.0,PASIEN,2025
3749,74973749,35,JAWA TIMUR,2025-05,PALIATIF NYERI,LAKI LAKI,100.0,PASIEN,2025
3749,74983749,35,JAWA TIMUR,2025-05,PALIATIF NYERI,PEREMPUAN,209.0,PASIEN,2025
3750,74993750,35,JAWA TIMUR,2025-05,PARU,LAKI LAKI,119.0,PASIEN,2025
3750,75003750,35,JAWA TIMUR,2025-05,PARU,PEREMPUAN,111.0,PASIEN,2025
3751,75013751,35,JAWA TIMUR,2025-05,PSIKIATRI/JIWA,LAKI LAKI,167.0,PASIEN,2025
3751,75023751,35,JAWA TIMUR,2025-05,PSIKIATRI/JIWA,PEREMPUAN,239.0,PASIEN,2025
3752,75033752,35,JAWA TIMUR,2025-05,REHAB MEDIK,LAKI LAKI,271.0,PASIEN,2025
3752,75043752,35,JAWA TIMUR,2025-05,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2025
3753,75053753,35,JAWA TIMUR,2025-05,SYARAF,LAKI LAKI,271.0,PASIEN,2025
3753,75063753,35,JAWA TIMUR,2025-05,SYARAF,PEREMPUAN,271.0,PASIEN,2025
3754,75073754,35,JAWA TIMUR,2025-05,TB MDR,LAKI LAKI,8.0,PASIEN,2025
3754,75083754,35,JAWA TIMUR,2025-05,TB MDR,PEREMPUAN,5.0,PASIEN,2025
3755,75093755,35,JAWA TIMUR,2025-05,THT-KL,LAKI LAKI,129.0,PASIEN,2025
3755,75103755,35,JAWA TIMUR,2025-05,THT-KL,PEREMPUAN,131.0,PASIEN,2025
3756,75113756,35,JAWA TIMUR,2025-06,ANAK,LAKI LAKI,191.0,PASIEN,2025
3756,75123756,35,JAWA TIMUR,2025-06,ANAK,PEREMPUAN,118.0,PASIEN,2025
3757,75133757,35,JAWA TIMUR,2025-06,ANASTESI,LAKI LAKI,114.0,PASIEN,2025
3757,75143757,35,JAWA TIMUR,2025-06,ANASTESI,PEREMPUAN,132.0,PASIEN,2025
3758,75153758,35,JAWA TIMUR,2025-06,ANDROLOGI,LAKI LAKI,18.0,PASIEN,2025
3758,75163758,35,JAWA TIMUR,2025-06,ANDROLOGI,PEREMPUAN,0.0,PASIEN,2025
3759,75173759,35,JAWA TIMUR,2025-06,ASIH,LAKI LAKI,1.0,PASIEN,2025
3759,75183759,35,JAWA TIMUR,2025-06,ASIH,PEREMPUAN,65.0,PASIEN,2025
3760,75193760,35,JAWA TIMUR,2025-06,BEDAH ORTHOPEDI,LAKI LAKI,271.0,PASIEN,2025
3760,75203760,35,JAWA TIMUR,2025-06,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2025
3761,75213761,35,JAWA TIMUR,2025-06,BEDAH PLASTIK,LAKI LAKI,1.0,PASIEN,2025
3761,75223761,35,JAWA TIMUR,2025-06,BEDAH PLASTIK,PEREMPUAN,2.0,PASIEN,2025
3762,75233762,35,JAWA TIMUR,2025-06,BEDAH SYARAF,LAKI LAKI,125.0,PASIEN,2025
3762,75243762,35,JAWA TIMUR,2025-06,BEDAH SYARAF,PEREMPUAN,184.0,PASIEN,2025
3763,75253763,35,JAWA TIMUR,2025-06,BEDAH UMUM,LAKI LAKI,158.0,PASIEN,2025
3763,75263763,35,JAWA TIMUR,2025-06,BEDAH UMUM,PEREMPUAN,271.0,PASIEN,2025
3764,75273764,35,JAWA TIMUR,2025-06,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2025
3764,75283764,35,JAWA TIMUR,2025-06,BEDAH UROLOGI,PEREMPUAN,115.0,PASIEN,2025
3765,75293765,35,JAWA TIMUR,2025-06,BEDAH VASKULER,LAKI LAKI,20.0,PASIEN,2025
3765,75303765,35,JAWA TIMUR,2025-06,BEDAH VASKULER,PEREMPUAN,22.0,PASIEN,2025
3766,75313766,35,JAWA TIMUR,2025-06,EKSEKUTIF ANAK,LAKI LAKI,21.0,PASIEN,2025
3766,75323766,35,JAWA TIMUR,2025-06,EKSEKUTIF ANAK,PEREMPUAN,12.0,PASIEN,2025
3767,75333767,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,50.0,PASIEN,2025
3767,75343767,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,76.0,PASIEN,2025
3768,75353768,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH SARAF,LAKI LAKI,16.0,PASIEN,2025
3768,75363768,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH SARAF,PEREMPUAN,12.0,PASIEN,2025
3769,75373769,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH UMUM,LAKI LAKI,35.0,PASIEN,2025
3769,75383769,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH UMUM,PEREMPUAN,44.0,PASIEN,2025
3770,75393770,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,16.0,PASIEN,2025
3770,75403770,35,JAWA TIMUR,2025-06,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,13.0,PASIEN,2025
3771,75413771,35,JAWA TIMUR,2025-06,EKSEKUTIF ENDOSKOPI,LAKI LAKI,3.0,PASIEN,2025
3771,75423771,35,JAWA TIMUR,2025-06,EKSEKUTIF ENDOSKOPI,PEREMPUAN,6.0,PASIEN,2025
3772,75433772,35,JAWA TIMUR,2025-06,EKSEKUTIF ESTETIKA,LAKI LAKI,17.0,PASIEN,2025
3772,75443772,35,JAWA TIMUR,2025-06,EKSEKUTIF ESTETIKA,PEREMPUAN,67.0,PASIEN,2025
3773,75453773,35,JAWA TIMUR,2025-06,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,4.0,PASIEN,2025
3773,75463773,35,JAWA TIMUR,2025-06,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,3.0,PASIEN,2025
3774,75473774,35,JAWA TIMUR,2025-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,91.0,PASIEN,2025
3774,75483774,35,JAWA TIMUR,2025-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,167.0,PASIEN,2025
3775,75493775,35,JAWA TIMUR,2025-06,EKSEKUTIF JANTUNG,LAKI LAKI,46.0,PASIEN,2025
3775,75503775,35,JAWA TIMUR,2025-06,EKSEKUTIF JANTUNG,PEREMPUAN,89.0,PASIEN,2025
3776,75513776,35,JAWA TIMUR,2025-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2025
3776,75523776,35,JAWA TIMUR,2025-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,143.0,PASIEN,2025
3777,75533777,35,JAWA TIMUR,2025-06,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,10.0,PASIEN,2025
3777,75543777,35,JAWA TIMUR,2025-06,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,17.0,PASIEN,2025
3778,75553778,35,JAWA TIMUR,2025-06,EKSEKUTIF MATA,LAKI LAKI,22.0,PASIEN,2025
3778,75563778,35,JAWA TIMUR,2025-06,EKSEKUTIF MATA,PEREMPUAN,36.0,PASIEN,2025
3779,75573779,35,JAWA TIMUR,2025-06,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,6.0,PASIEN,2025
3779,75583779,35,JAWA TIMUR,2025-06,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,7.0,PASIEN,2025
3780,75593780,35,JAWA TIMUR,2025-06,EKSEKUTIF PARU,LAKI LAKI,6.0,PASIEN,2025
3780,75603780,35,JAWA TIMUR,2025-06,EKSEKUTIF PARU,PEREMPUAN,11.0,PASIEN,2025
3781,75613781,35,JAWA TIMUR,2025-06,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,2.0,PASIEN,2025
3781,75623781,35,JAWA TIMUR,2025-06,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,3.0,PASIEN,2025
3782,75633782,35,JAWA TIMUR,2025-06,EKSEKUTIF REHAB MEDIK,LAKI LAKI,13.0,PASIEN,2025
3782,75643782,35,JAWA TIMUR,2025-06,EKSEKUTIF REHAB MEDIK,PEREMPUAN,20.0,PASIEN,2025
3783,75653783,35,JAWA TIMUR,2025-06,EKSEKUTIF SARAF,LAKI LAKI,55.0,PASIEN,2025
3783,75663783,35,JAWA TIMUR,2025-06,EKSEKUTIF SARAF,PEREMPUAN,49.0,PASIEN,2025
3784,75673784,35,JAWA TIMUR,2025-06,EKSEKUTIF THT,LAKI LAKI,13.0,PASIEN,2025
3784,75683784,35,JAWA TIMUR,2025-06,EKSEKUTIF THT,PEREMPUAN,15.0,PASIEN,2025
3785,75693785,35,JAWA TIMUR,2025-06,GENERAL CHECKUP,LAKI LAKI,86.0,PASIEN,2025
3785,75703785,35,JAWA TIMUR,2025-06,GENERAL CHECKUP,PEREMPUAN,101.0,PASIEN,2025
3786,75713786,35,JAWA TIMUR,2025-06,GIGI DAN BEDAH MULUT,LAKI LAKI,0.0,PASIEN,2025
3786,75723786,35,JAWA TIMUR,2025-06,GIGI DAN BEDAH MULUT,PEREMPUAN,2.0,PASIEN,2025
3787,75733787,35,JAWA TIMUR,2025-06,GIGI DAN MULUT,LAKI LAKI,158.0,PASIEN,2025
3787,75743787,35,JAWA TIMUR,2025-06,GIGI DAN MULUT,PEREMPUAN,271.0,PASIEN,2025
3788,75753788,35,JAWA TIMUR,2025-06,GIGI ENDODONSI,LAKI LAKI,1.0,PASIEN,2025
3788,75763788,35,JAWA TIMUR,2025-06,GIGI ENDODONSI,PEREMPUAN,1.0,PASIEN,2025
3789,75773789,35,JAWA TIMUR,2025-06,GIZI,LAKI LAKI,29.0,PASIEN,2025
3789,75783789,35,JAWA TIMUR,2025-06,GIZI,PEREMPUAN,15.0,PASIEN,2025
3790,75793790,35,JAWA TIMUR,2025-06,HEMATOLOGI ONKOLOGI,LAKI LAKI,2.0,PASIEN,2025
3790,75803790,35,JAWA TIMUR,2025-06,HEMATOLOGI ONKOLOGI,PEREMPUAN,2.0,PASIEN,2025
3791,75813791,35,JAWA TIMUR,2025-06,HEMODIALISA,LAKI LAKI,148.0,PASIEN,2025
3791,75823791,35,JAWA TIMUR,2025-06,HEMODIALISA,PEREMPUAN,128.0,PASIEN,2025
3792,75833792,35,JAWA TIMUR,2025-06,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2025
3792,75843792,35,JAWA TIMUR,2025-06,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2025
3793,75853793,35,JAWA TIMUR,2025-06,JANTUNG,LAKI LAKI,271.0,PASIEN,2025
3793,75863793,35,JAWA TIMUR,2025-06,JANTUNG,PEREMPUAN,271.0,PASIEN,2025
3794,75873794,35,JAWA TIMUR,2025-06,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2025
3794,75883794,35,JAWA TIMUR,2025-06,KEBIDANAN/KANDUNGAN,PEREMPUAN,81.0,PASIEN,2025
3795,75893795,35,JAWA TIMUR,2025-06,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2025
3795,75903795,35,JAWA TIMUR,2025-06,KELUARGA BERENCANA,PEREMPUAN,4.0,PASIEN,2025
3796,75913796,35,JAWA TIMUR,2025-06,KULIT DAN KELAMIN,LAKI LAKI,158.0,PASIEN,2025
3796,75923796,35,JAWA TIMUR,2025-06,KULIT DAN KELAMIN,PEREMPUAN,199.0,PASIEN,2025
3797,75933797,35,JAWA TIMUR,2025-06,MATA,LAKI LAKI,271.0,PASIEN,2025
3797,75943797,35,JAWA TIMUR,2025-06,MATA,PEREMPUAN,271.0,PASIEN,2025
3798,75953798,35,JAWA TIMUR,2025-06,PALIATIF NYERI,LAKI LAKI,99.0,PASIEN,2025
3798,75963798,35,JAWA TIMUR,2025-06,PALIATIF NYERI,PEREMPUAN,203.0,PASIEN,2025
3799,75973799,35,JAWA TIMUR,2025-06,PARU,LAKI LAKI,128.0,PASIEN,2025
3799,75983799,35,JAWA TIMUR,2025-06,PARU,PEREMPUAN,113.0,PASIEN,2025
3800,75993800,35,JAWA TIMUR,2025-06,POLI SPESIALIS,LAKI LAKI,1.0,PASIEN,2025
3800,76003800,35,JAWA TIMUR,2025-06,POLI SPESIALIS,PEREMPUAN,0.0,PASIEN,2025
3801,76013801,35,JAWA TIMUR,2025-06,PSIKIATRI/JIWA,LAKI LAKI,208.0,PASIEN,2025
3801,76023801,35,JAWA TIMUR,2025-06,PSIKIATRI/JIWA,PEREMPUAN,238.0,PASIEN,2025
3802,76033802,35,JAWA TIMUR,2025-06,REHAB MEDIK,LAKI LAKI,271.0,PASIEN,2025
3802,76043802,35,JAWA TIMUR,2025-06,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2025
3803,76053803,35,JAWA TIMUR,2025-06,SYARAF,LAKI LAKI,271.0,PASIEN,2025
3803,76063803,35,JAWA TIMUR,2025-06,SYARAF,PEREMPUAN,271.0,PASIEN,2025
3804,76073804,35,JAWA TIMUR,2025-06,TB MDR,LAKI LAKI,7.0,PASIEN,2025
3804,76083804,35,JAWA TIMUR,2025-06,TB MDR,PEREMPUAN,5.0,PASIEN,2025
3805,76093805,35,JAWA TIMUR,2025-06,THT-KL,LAKI LAKI,153.0,PASIEN,2025
3805,76103805,35,JAWA TIMUR,2025-06,THT-KL,PEREMPUAN,154.0,PASIEN,2025
3806,76113806,35,JAWA TIMUR,2025-07,ANAK,LAKI LAKI,214.0,PASIEN,2025
3806,76123806,35,JAWA TIMUR,2025-07,ANAK,PEREMPUAN,150.0,PASIEN,2025
3807,76133807,35,JAWA TIMUR,2025-07,ANASTESI,LAKI LAKI,166.0,PASIEN,2025
3807,76143807,35,JAWA TIMUR,2025-07,ANASTESI,PEREMPUAN,178.0,PASIEN,2025
3808,76153808,35,JAWA TIMUR,2025-07,ANDROLOGI,LAKI LAKI,17.0,PASIEN,2025
3808,76163808,35,JAWA TIMUR,2025-07,ANDROLOGI,PEREMPUAN,1.0,PASIEN,2025
3809,76173809,35,JAWA TIMUR,2025-07,ASIH,LAKI LAKI,0.0,PASIEN,2025
3809,76183809,35,JAWA TIMUR,2025-07,ASIH,PEREMPUAN,73.0,PASIEN,2025
3810,76193810,35,JAWA TIMUR,2025-07,BEDAH ONKOLOGI,LAKI LAKI,0.0,PASIEN,2025
3810,76203810,35,JAWA TIMUR,2025-07,BEDAH ONKOLOGI,PEREMPUAN,2.0,PASIEN,2025
3811,76213811,35,JAWA TIMUR,2025-07,BEDAH ORTHOPEDI,LAKI LAKI,271.0,PASIEN,2025
3811,76223811,35,JAWA TIMUR,2025-07,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2025
3812,76233812,35,JAWA TIMUR,2025-07,BEDAH PLASTIK,LAKI LAKI,3.0,PASIEN,2025
3812,76243812,35,JAWA TIMUR,2025-07,BEDAH PLASTIK,PEREMPUAN,3.0,PASIEN,2025
3813,76253813,35,JAWA TIMUR,2025-07,BEDAH SYARAF,LAKI LAKI,136.0,PASIEN,2025
3813,76263813,35,JAWA TIMUR,2025-07,BEDAH SYARAF,PEREMPUAN,195.0,PASIEN,2025
3814,76273814,35,JAWA TIMUR,2025-07,BEDAH UMUM,LAKI LAKI,205.0,PASIEN,2025
3814,76283814,35,JAWA TIMUR,2025-07,BEDAH UMUM,PEREMPUAN,271.0,PASIEN,2025
3815,76293815,35,JAWA TIMUR,2025-07,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2025
3815,76303815,35,JAWA TIMUR,2025-07,BEDAH UROLOGI,PEREMPUAN,135.0,PASIEN,2025
3816,76313816,35,JAWA TIMUR,2025-07,BEDAH VASKULER,LAKI LAKI,30.0,PASIEN,2025
3816,76323816,35,JAWA TIMUR,2025-07,BEDAH VASKULER,PEREMPUAN,30.0,PASIEN,2025
3817,76333817,35,JAWA TIMUR,2025-07,EKSEKUTIF ANAK,LAKI LAKI,22.0,PASIEN,2025
3817,76343817,35,JAWA TIMUR,2025-07,EKSEKUTIF ANAK,PEREMPUAN,15.0,PASIEN,2025
3818,76353818,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,57.0,PASIEN,2025
3818,76363818,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,92.0,PASIEN,2025
3819,76373819,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH SARAF,LAKI LAKI,14.0,PASIEN,2025
3819,76383819,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH SARAF,PEREMPUAN,15.0,PASIEN,2025
3820,76393820,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH UMUM,LAKI LAKI,37.0,PASIEN,2025
3820,76403820,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH UMUM,PEREMPUAN,58.0,PASIEN,2025
3821,76413821,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,27.0,PASIEN,2025
3821,76423821,35,JAWA TIMUR,2025-07,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,13.0,PASIEN,2025
3822,76433822,35,JAWA TIMUR,2025-07,EKSEKUTIF ENDOSKOPI,LAKI LAKI,7.0,PASIEN,2025
3822,76443822,35,JAWA TIMUR,2025-07,EKSEKUTIF ENDOSKOPI,PEREMPUAN,3.0,PASIEN,2025
